Date,Open,High,Low,Close,Adj Close,Volume
2017-06-01,2400.000000,2400.000000,2400.000000,2400.000000,2084.111816,0
2017-06-02,2430.000000,2440.000000,2400.000000,2410.000000,2092.795654,16031200
2017-06-05,2410.000000,2470.000000,2410.000000,2430.000000,2110.163086,26625900
2017-06-06,2450.000000,2460.000000,2380.000000,2390.000000,2075.427734,30726000
2017-06-07,2400.000000,2420.000000,2390.000000,2390.000000,2075.427734,17223600
2017-06-08,2390.000000,2400.000000,2330.000000,2380.000000,2066.744141,35256000
2017-06-09,2360.000000,2380.000000,2340.000000,2340.000000,2032.008911,12776400
2017-06-12,2350.000000,2380.000000,2350.000000,2350.000000,2040.692627,7073400
2017-06-13,2350.000000,2390.000000,2350.000000,2360.000000,2049.376465,15497700
2017-06-14,2350.000000,2430.000000,2350.000000,2430.000000,2110.163086,20717100
2017-06-15,2430.000000,2430.000000,2390.000000,2400.000000,2084.111816,10058600
2017-06-16,2420.000000,2420.000000,2360.000000,2410.000000,2092.795654,29054000
2017-06-19,2400.000000,2400.000000,2360.000000,2400.000000,2084.111816,12653800
2017-06-20,2400.000000,2400.000000,2300.000000,2300.000000,1997.273682,77005900
2017-06-21,2340.000000,2340.000000,2280.000000,2290.000000,1988.590088,58404400
2017-06-22,2310.000000,2310.000000,2240.000000,2250.000000,1953.854858,61645400
2017-06-23,2250.000000,2250.000000,2250.000000,2250.000000,1953.854858,0
2017-06-26,2250.000000,2250.000000,2250.000000,2250.000000,1953.854858,0
2017-06-27,2250.000000,2250.000000,2250.000000,2250.000000,1953.854858,0
2017-06-28,2250.000000,2250.000000,2250.000000,2250.000000,1953.854858,0
2017-06-29,2250.000000,2250.000000,2250.000000,2250.000000,1953.854858,0
2017-06-30,2250.000000,2250.000000,2250.000000,2250.000000,1953.854858,0
2017-07-03,2270.000000,2350.000000,2270.000000,2350.000000,2040.692627,82128400
2017-07-04,2350.000000,2350.000000,2320.000000,2330.000000,2023.325195,25174200
2017-07-05,2350.000000,2350.000000,2320.000000,2340.000000,2032.008911,24646000
2017-07-06,2350.000000,2390.000000,2330.000000,2370.000000,2058.060303,36395900
2017-07-07,2370.000000,2380.000000,2330.000000,2340.000000,2032.008911,24197700
2017-07-10,2330.000000,2350.000000,2310.000000,2350.000000,2040.692627,16353200
2017-07-11,2340.000000,2350.000000,2290.000000,2300.000000,1997.273682,36121100
2017-07-12,2320.000000,2330.000000,2290.000000,2300.000000,1997.273682,18475100
2017-07-13,2300.000000,2310.000000,2250.000000,2260.000000,1962.538452,44884000
2017-07-14,2280.000000,2290.000000,2250.000000,2250.000000,1953.854858,19213100
2017-07-17,2250.000000,2260.000000,2200.000000,2210.000000,1919.119507,41946600
2017-07-18,2220.000000,2260.000000,2210.000000,2220.000000,1927.803223,22157900
2017-07-19,2220.000000,2250.000000,2210.000000,2220.000000,1927.803223,19747500
2017-07-20,2230.000000,2240.000000,2220.000000,2230.000000,1936.487061,13690100
2017-07-21,2230.000000,2240.000000,2210.000000,2210.000000,1919.119507,11577000
2017-07-24,2210.000000,2220.000000,2200.000000,2210.000000,1919.119507,12851900
2017-07-25,2220.000000,2250.000000,2210.000000,2250.000000,1953.854858,19427200
2017-07-26,2250.000000,2270.000000,2210.000000,2210.000000,1919.119507,24396400
2017-07-27,2210.000000,2250.000000,2210.000000,2240.000000,1945.170898,11908100
2017-07-28,2250.000000,2260.000000,2230.000000,2260.000000,1962.538452,12078800
2017-07-31,2250.000000,2260.000000,2230.000000,2250.000000,1953.854858,14035500
2017-08-01,2250.000000,2260.000000,2180.000000,2180.000000,1893.068115,32919300
2017-08-02,2160.000000,2220.000000,2150.000000,2160.000000,1875.700562,22791100
2017-08-03,2160.000000,2190.000000,2160.000000,2170.000000,1884.384399,13666200
2017-08-04,2170.000000,2200.000000,2150.000000,2150.000000,1867.016724,18739300
2017-08-07,2150.000000,2180.000000,2120.000000,2120.000000,1840.965332,19152100
2017-08-08,2140.000000,2140.000000,2120.000000,2130.000000,1849.649292,17615600
2017-08-09,2130.000000,2200.000000,2120.000000,2160.000000,1875.700562,32860300
2017-08-10,2170.000000,2230.000000,2170.000000,2210.000000,1919.119507,37093700
2017-08-11,2200.000000,2210.000000,2150.000000,2150.000000,1867.016724,36667900
2017-08-14,2150.000000,2180.000000,2110.000000,2120.000000,1840.965332,29598000
2017-08-15,2130.000000,2140.000000,2110.000000,2120.000000,1840.965332,19623800
2017-08-16,2120.000000,2140.000000,2110.000000,2120.000000,1840.965332,17703500
2017-08-17,2120.000000,2120.000000,2120.000000,2120.000000,1840.965332,0
2017-08-18,2130.000000,2200.000000,2120.000000,2160.000000,1875.700562,52933500
2017-08-21,2180.000000,2230.000000,2170.000000,2200.000000,1910.435791,43704300
2017-08-22,2210.000000,2220.000000,2160.000000,2160.000000,1875.700562,24979100
2017-08-23,2180.000000,2190.000000,2160.000000,2170.000000,1884.384399,11807100
2017-08-24,2180.000000,2190.000000,2150.000000,2180.000000,1893.068115,13469100
2017-08-25,2170.000000,2180.000000,2150.000000,2160.000000,1875.700562,13001400
2017-08-28,2150.000000,2170.000000,2140.000000,2150.000000,1867.016724,6219500
2017-08-29,2150.000000,2150.000000,2120.000000,2130.000000,1849.649292,15820600
2017-08-30,2150.000000,2170.000000,2130.000000,2160.000000,1875.700562,11991800
2017-08-31,2150.000000,2150.000000,2060.000000,2120.000000,1840.965332,55058100
2017-09-01,2120.000000,2120.000000,2120.000000,2120.000000,1840.965332,0
2017-09-04,2100.000000,2110.000000,1985.000000,1985.000000,1723.734009,84230200
2017-09-05,1985.000000,1995.000000,1880.000000,1885.000000,1636.895996,91708500
2017-09-06,1880.000000,1915.000000,1835.000000,1840.000000,1597.818970,79913200
2017-09-07,1845.000000,1865.000000,1800.000000,1805.000000,1567.425659,54129700
2017-09-08,1810.000000,1840.000000,1780.000000,1780.000000,1545.716187,65104500
2017-09-11,1790.000000,1790.000000,1680.000000,1685.000000,1463.220093,112737600
2017-09-12,1700.000000,1760.000000,1700.000000,1720.000000,1493.613403,90202700
2017-09-13,1725.000000,1770.000000,1705.000000,1730.000000,1502.297241,89570800
2017-09-14,1750.000000,1770.000000,1730.000000,1735.000000,1506.639160,32743900
2017-09-15,1745.000000,1750.000000,1700.000000,1715.000000,1489.271484,62234400
2017-09-18,1720.000000,1725.000000,1605.000000,1620.000000,1406.775391,88572900
2017-09-19,1620.000000,1650.000000,1590.000000,1615.000000,1402.433594,72741500
2017-09-20,1625.000000,1635.000000,1610.000000,1625.000000,1411.117432,33096000
2017-09-21,1625.000000,1625.000000,1625.000000,1625.000000,1411.117432,0
2017-09-22,1625.000000,1655.000000,1605.000000,1610.000000,1398.091553,45928500
2017-09-25,1605.000000,1625.000000,1575.000000,1580.000000,1372.040283,50389100
2017-09-26,1580.000000,1580.000000,1505.000000,1520.000000,1319.937378,71726700
2017-09-27,1520.000000,1520.000000,1455.000000,1490.000000,1293.885986,104352000
2017-09-28,1490.000000,1495.000000,1455.000000,1460.000000,1267.834595,61029700
2017-09-29,1460.000000,1600.000000,1455.000000,1575.000000,1367.698242,208153100
2017-10-02,1575.000000,1620.000000,1545.000000,1560.000000,1354.672607,135279100
2017-10-03,1565.000000,1570.000000,1510.000000,1530.000000,1328.621216,66466300
2017-10-04,1530.000000,1560.000000,1515.000000,1525.000000,1324.279419,56796900
2017-10-05,1520.000000,1540.000000,1470.000000,1470.000000,1276.518433,92220100
2017-10-06,1475.000000,1480.000000,1400.000000,1410.000000,1224.415649,159121300
2017-10-09,1410.000000,1455.000000,1365.000000,1445.000000,1254.808960,173832300
2017-10-10,1445.000000,1450.000000,1390.000000,1405.000000,1220.073730,119226300
2017-10-11,1420.000000,1445.000000,1385.000000,1415.000000,1228.757568,130086900
2017-10-12,1415.000000,1600.000000,1415.000000,1590.000000,1380.723999,348743700
2017-10-13,1595.000000,1685.000000,1595.000000,1640.000000,1424.142944,336639700
2017-10-16,1655.000000,1690.000000,1615.000000,1625.000000,1411.117432,122491500
2017-10-17,1620.000000,1645.000000,1600.000000,1610.000000,1398.091553,60344500
2017-10-18,1610.000000,1665.000000,1575.000000,1660.000000,1441.510620,107283500
2017-10-19,1670.000000,1690.000000,1640.000000,1660.000000,1441.510620,82651200
